scn_id,scn_cls,scn_sentence,reasoning,qid01,query01,ktype_num01,ktype01,ctype_num01,ctype01,qtype_num01,qtype01,qid02,query02,ktype_num02,ktype02,ctype_num02,ctype02,qtype_num02,qtype02,qid03,query03,ktype_num03,ktype03,ctype_num03,ctype03,qtype_num03,qtype03,qid04,query04,ktype_num04,ktype04,ctype_num04,ctype04,qtype_num04,qtype04,qid05,query05,ktype_num05,ktype05,ctype_num05,ctype05,qtype_num05,qtype05
BL210X,2,A door in the house suddenly slammed shut,It's unclear what caused the door in the house to suddenly slam shut.,BL210XQ01,What caused the door to slam shut abruptly?,9,Causality,3,Operation,9,Cause elucidation,BL210XQ02,Was there anyone in the house when the door slammed?,7,Contents,1,Knowledge,1,Verification,BL210XQ03,Could the slamming be due to a draft or wind?,9,Causality,3,Operation,2,Case specification,BL210XQ04,Is the door faulty or does it often slam shut?,3,Attributes,3,Operation,2,Case specification,BL210XQ05,"What is the general condition of the house, could it be haunted?",3,Attributes,4,Evaluation,4,Feature specification
BLJ531,1,A woman never eats any food that is not cooked by her own hands,It's unclear why the woman only eats food that she has cooked herself.,BLJ531Q01,Why does the woman only eat food cooked by her own hands?,10,Intention,2,Comprehension,10,Intention disclosure,BLJ531Q02,What experiences led her to this decision?,9,Causality,3,Operation,9,Cause elucidation,BLJ531Q03,Does she have any dietary restrictions or allergies?,3,Attributes,1,Knowledge,4,Feature specification,BLJ531Q04,How does this affect her social interactions?,11,Internal state,4,Evaluation,11,Result account,BLJ531Q05,Does she also insist on sourcing her own ingredients?,3,Attributes,3,Operation,1,Verification
BM2E16,0,A frying pan lay upside down on the bedroom floor,"It's unclear why a frying pan would be found upside down on a bedroom floor, a place where it's not typically used or stored.",BM2E16Q01,Why is a frying pan in the bedroom?,5,Spatial layout,2,Comprehension,10,Intention disclosure,BM2E16Q02,Was there a struggle that led to the pan being on the floor?,9,Causality,3,Operation,1,Verification,BM2E16Q03,Is the pan used for something other than cooking?,3,Attributes,3,Operation,4,Feature specification,BM2E16Q04,Who was the last person in the bedroom?,1,Identity,1,Knowledge,3,Concept completion,BM2E16Q05,Are there any other unusual items in the room?,5,Spatial layout,2,Comprehension,3,Concept completion
BP276J,2,A book was missing from the dusty bookshelf,It's unclear which specific book was missing from the dusty bookshelf.,BP276JQ01,What book is missing from the dusty bookshelf?,1,Identity,1,Knowledge,3,Concept completion,BP276JQ02,Why was the bookshelf dusty?,9,Causality,2,Comprehension,9,Cause elucidation,BP276JQ03,Who could have taken the missing book?,1,Identity,3,Operation,10,Intention disclosure,BP276JQ04,When was the book last seen on the shelf?,6,Temporal relation,1,Knowledge,3,Concept completion,BP276JQ05,Are there any signs of forced entry or disturbance around the bookshelf?,3,Attributes,3,Operation,1,Verification
BQU460,0,An ironing board leans against a barbecue grill,"It's unclear why an ironing board is leaning against a barbecue grill, which is an unusual place for it.",BQU460Q01,Why is the ironing board leaning against the barbecue grill?,5,Spatial layout,2,Comprehension,10,Intention disclosure,BQU460Q02,Is the barbecue grill in use or idle?,3,Attributes,2,Comprehension,2,Case specification,BQU460Q03,What condition is the ironing board in?,3,Attributes,1,Knowledge,4,Feature specification,BQU460Q04,Is this arrangement intentional or accidental?,10,Intention,4,Evaluation,2,Case specification,BQU460Q05,What is the surrounding environment like?,5,Spatial layout,1,Knowledge,4,Feature specification
BS36R0,2,"A sun-drenched patio, where children used to play, is now in permanent shade","It's unclear why the patio, where children used to play, is now in permanent shade.",BS36R0Q01,Why is the patio now in permanent shade?,5,Spatial layout,2,Comprehension,10,Intention disclosure,BS36R0Q02,What happened to the children who used to play there?,7,Contents,1,Knowledge,3,Concept completion,BS36R0Q03,Has the sun's path changed or has something been built to block it?,9,Causality,3,Operation,2,Case specification,BS36R0Q04,Is the change in sunlight affecting the patio's condition?,3,Attributes,3,Operation,4,Feature specification,BS36R0Q05,What impact has the change had on the surrounding environment?,9,Causality,3,Operation,11,Result account
BV53H9,1,A man reads the last page of a book before starting from the beginning,It's unclear why the man is reading the last page of the book before starting from the beginning.,BV53H9Q01,Why does the man read the last page first?,10,Intention,3,Operation,10,Intention disclosure,BV53H9Q02,What is the content of the last page?,7,Contents,1,Knowledge,3,Concept completion,BV53H9Q03,Does the man always read books in this manner?,8,Procedure,4,Evaluation,1,Verification,BV53H9Q04,What is the book about?,7,Contents,1,Knowledge,6,Definition,BV53H9Q05,How does reading the last page first affect his understanding of the story?,9,Causality,3,Operation,12,Method explication
BVQ258,0,A keyboard is floating in a bathtub,It's unclear how the keyboard is able to float in the bathtub.,BVQ258Q01,Why is the keyboard floating in the bathtub?,5,Spatial layout,2,Comprehension,10,Intention disclosure,BVQ258Q02,Is the bathtub filled with water or another substance?,3,Attributes,3,Operation,2,Case specification,BVQ258Q03,What type of keyboard is it - musical or computer?,3,Attributes,1,Knowledge,4,Feature specification,BVQ258Q04,Is there any visible damage to the keyboard?,3,Attributes,3,Operation,1,Verification,BVQ258Q05,Are there any other objects in or around the bathtub?,5,Spatial layout,3,Operation,3,Concept completion
BWG813,1,A movie director hums soundtracks while shooting scenes.,"It's unclear how the director is able to hum soundtracks while simultaneously shooting scenes, as these tasks typically require separate focus.",BWG813Q01,Does the director's humming influence the scene's outcome?,9,Causality,3,Operation,1,Verification,BWG813Q02,What is the significance of the director humming soundtracks during shooting?,7,Contents,2,Comprehension,8,Interpretation,BWG813Q03,Is the director's humming a common practice in the film industry?,3,Attributes,1,Knowledge,1,Verification,BWG813Q04,How do the actors react to the director's humming?,11,Internal state,3,Operation,11,Result account,BWG813Q05,Could the director's humming be a unique method of conveying his vision?,8,Procedure,4,Evaluation,12,Method explication
BXT186,0,A tennis racket is lying on a pile of laundry,It's unclear why a tennis racket is lying on a pile of laundry.,BXT186Q01,Who left the tennis racket on the laundry?,1,Identity,1,Knowledge,3,Concept completion,BXT186Q02,Is the laundry clean or dirty?,3,Attributes,2,Comprehension,2,Case specification,BXT186Q03,Was the racket used recently?,6,Temporal relation,3,Operation,1,Verification,BXT186Q04,Why was the racket not stored properly?,9,Causality,4,Evaluation,10,Intention disclosure,BXT186Q05,What is the significance of the tennis racket to the owner?,7,Contents,2,Comprehension,8,Interpretation
BY746U,0,The parking ticket was in the cereal box,It's unclear how the parking ticket ended up in the cereal box.,BY746UQ01,Why was the parking ticket in the cereal box?,9,Causality,2,Comprehension,10,Intention disclosure,BY746UQ02,Who put the parking ticket there?,1,Identity,3,Operation,3,Concept completion,BY746UQ03,Is there a connection between the cereal box and the parking ticket?,9,Causality,3,Operation,8,Interpretation,BY746UQ04,Was the ticket intentionally placed in the box or was it an accident?,10,Intention,4,Evaluation,2,Case specification,BY746UQ05,What is the significance of the cereal box in this scenario?,7,Contents,2,Comprehension,8,Interpretation
C038EJ,1,A student handed back his full scholarship without giving any reason,It's unclear why the student handed back his full scholarship without providing any reason.,C038EJQ01,What motivated the student to return his full scholarship?,10,Intention,2,Comprehension,10,Intention disclosure,C038EJQ02,Did the student have any alternative financial support?,3,Attributes,3,Operation,3,Concept completion,C038EJQ03,What was the reaction of the institution upon receiving the returned scholarship?,11,Internal state,4,Evaluation,11,Result account,C038EJQ04,How did this decision impact the student's academic journey?,7,Contents,3,Operation,12,Method explication,C038EJQ05,Were there any precedents of such actions in the institution's history?,7,Contents,1,Knowledge,1,Verification
C07B6V,0,A lawn mower is in the living room,"It's unclear why a lawn mower, which is typically used outdoors, is located in the living room.",C07B6VQ01,Why is there a lawn mower in the living room?,5,Spatial layout,2,Comprehension,10,Intention disclosure,C07B6VQ02,Is the lawn mower being used for a specific purpose inside?,3,Attributes,3,Operation,3,Concept completion,C07B6VQ03,Who placed the lawn mower in the living room?,1,Identity,1,Knowledge,3,Concept completion,C07B6VQ04,Are there any signs of recent lawn mowing activity?,7,Contents,3,Operation,1,Verification,C07B6VQ05,Does the presence of the lawn mower indicate a problem with the outdoor space?,9,Causality,4,Evaluation,8,Interpretation
C0QL54,1,A student completes all of their assignments but never turns them in,"It's unclear why the student, who completes all of their assignments, never turns them in.",C0QL54Q01,Why isn't the student submitting their completed assignments?,10,Intention,2,Comprehension,10,Intention disclosure,C0QL54Q02,Is there a problem with the submission process?,8,Procedure,3,Operation,1,Verification,C0QL54Q03,Does the student understand the importance of turning in assignments?,7,Contents,2,Comprehension,10,Intention disclosure,C0QL54Q04,Are there any personal issues preventing the student from submitting their work?,11,Internal state,3,Operation,10,Intention disclosure,C0QL54Q05,Is the student receiving proper guidance and support from teachers?,3,Attributes,3,Operation,1,Verification
C18LE4,1,A teacher walks into a classroom with a motorcycle helmet,It's unclear why the teacher has a motorcycle helmet in the classroom.,C18LE4Q01,Why is the teacher carrying a motorcycle helmet into the classroom?,10,Intention,2,Comprehension,10,Intention disclosure,C18LE4Q02,Does the teacher ride a motorcycle to school?,3,Attributes,1,Knowledge,1,Verification,C18LE4Q03,Is the helmet related to the day's lesson?,9,Causality,3,Operation,8,Interpretation,C18LE4Q04,What is the students' reaction to the teacher's unusual accessory?,11,Internal state,2,Comprehension,11,Result account,C18LE4Q05,Does the school have a policy about bringing such items into the classroom?,7,Contents,1,Knowledge,1,Verification
C381HE,0,A golf club is in the bathroom,"It's unclear why a golf club would be located in the bathroom, a place typically unrelated to golfing activities.",C381HEQ01,Why is there a golf club in the bathroom?,5,Spatial layout,2,Comprehension,10,Intention disclosure,C381HEQ02,Is the golf club used for any unconventional purpose?,3,Attributes,3,Operation,12,Method explication,C381HEQ03,Does the owner of the house play golf?,10,Intention,1,Knowledge,1,Verification,C381HEQ04,Are there any other sports equipment in unusual places in the house?,5,Spatial layout,3,Operation,3,Concept completion,C381HEQ05,What is the overall condition of the house?,3,Attributes,4,Evaluation,4,Feature specification
C3K64H,0,A egg beater is lying on the living room sofa,"It's unclear why an egg beater, which is typically used in the kitchen, is lying on the living room sofa.",C3K64HQ01,Why is an egg beater on the living room sofa?,0,Undetermined,2,Comprehension,10,Intention disclosure,C3K64HQ02,Who left the egg beater there?,1,Identity,3,Operation,3,Concept completion,C3K64HQ03,Was there a recent cooking activity in the living room?,7,Contents,3,Operation,1,Verification,C3K64HQ04,Is the egg beater clean or dirty?,3,Attributes,1,Knowledge,2,Case specification,C3K64HQ05,What is the usual location of the egg beater in the house?,5,Spatial layout,1,Knowledge,3,Concept completion
C3N0E8,2,The mailman's bag seems lighter today,It's unclear why the mailman's bag seems lighter today.,C3N0E8Q01,Did the mailman deliver fewer letters today?,4,Quantities,1,Knowledge,1,Verification,C3N0E8Q02,What could be the reason for the mailman's bag being lighter?,9,Causality,3,Operation,9,Cause elucidation,C3N0E8Q03,Has there been a decrease in the amount of mail recently?,4,Quantities,1,Knowledge,5,Quantification,C3N0E8Q04,Is the mailman carrying a different bag?,3,Attributes,1,Knowledge,1,Verification,C3N0E8Q05,Could the mailman have already delivered most of his mail?,9,Causality,3,Operation,10,Intention disclosure
